"date","ticker","open","high","low","close","volume","adjusted"
2021-09-05,"ETH",3886.3310546875,3979.1865234375,3838.4873046875,3952.13354492188,18371468576,3952.13354492188
2021-09-06,"ETH",3951.52075195312,3968.42651367188,3868.99438476562,3928.37939453125,18674691198,3928.37939453125
2021-09-07,"ETH",3926.52758789062,3945.31420898438,3062.22241210938,3426.39428710938,39131346397,3426.39428710938
2021-09-08,"ETH",3428.37817382812,3559.12133789062,3224.76489257812,3497.31518554688,31738430771,3497.31518554688
2021-09-09,"ETH",3452.54833984375,3562.99267578125,3400.51708984375,3427.34008789062,24118055831,3427.34008789062
2021-09-10,"ETH",3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,22355974097,3211.505859375
2021-09-11,"ETH",3209.03051757812,3346.5263671875,3208.9619140625,3270.27807617188,18627122934,3270.27807617188
2021-09-12,"ETH",3270.29174804688,3462.46826171875,3235.109375,3410.13452148438,16810411424,3410.13452148438
2021-09-13,"ETH",3407.47192382812,3426.50219726562,3121.51416015625,3285.51171875,22721552948,3285.51171875
2021-09-14,"ETH",3286.31640625,3429.16967773438,3273.630859375,3429.16967773438,19125420848,3429.16967773438
2021-09-15,"ETH",3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,17548551804,3615.28271484375
2021-09-16,"ETH",3613.07373046875,3673.31079101562,3489.8056640625,3571.294921875,20093903064,3571.294921875
2021-09-17,"ETH",3569.56811523438,3589.30517578125,3356.44995117188,3398.53881835938,17722363229,3398.53881835938
2021-09-18,"ETH",3397.4228515625,3540.8076171875,3371.89233398438,3432.01831054688,15995220233,3432.01831054688
2021-09-19,"ETH",3433.28784179688,3448.32202148438,3286.17236328125,3329.44799804688,14257609743,3329.44799804688
2021-09-20,"ETH",3329.67065429688,3343.32543945312,2940.83911132812,2958.99340820312,27371684581,2958.99340820312
2021-09-21,"ETH",2977.310546875,3101.69750976562,2676.40747070312,2764.43115234375,30405062665,2764.43115234375
2021-09-22,"ETH",2763.20922851562,3089.0830078125,2741.44067382812,3077.86791992188,23742102645,3077.86791992188
2021-09-23,"ETH",3077.97436523438,3173.54467773438,3038.09790039062,3155.52368164062,18516291047,3155.52368164062
2021-09-24,"ETH",3154.56201171875,3159.64404296875,2747.33764648438,2931.66918945312,25595422789,2931.66918945312
2021-09-25,"ETH",2930.884765625,2968.99462890625,2818.97045898438,2925.56567382812,18932786754,2925.56567382812
2021-09-26,"ETH",2926.34301757812,3114.857421875,2744.5830078125,3062.26538085938,21172766310,3062.26538085938
2021-09-27,"ETH",3065.837890625,3163.6650390625,2932.69287109375,2934.13891601562,19164053681,2934.13891601562
2021-09-28,"ETH",2928.96337890625,2970.7705078125,2793.36059570312,2807.29663085938,16895079070,2807.29663085938
2021-09-29,"ETH",2809.29760742188,2946.88134765625,2786.98828125,2853.14331054688,15763456158,2853.14331054688
2021-09-30,"ETH",2852.55883789062,3046.51953125,2840.28955078125,3001.67895507812,17661065099,3001.67895507812
2021-10-01,"ETH",3001.12939453125,3329.853515625,2978.654296875,3307.51611328125,22307625573,3307.51611328125
2021-10-02,"ETH",3308.87036132812,3464.83740234375,3260.02758789062,3391.6943359375,19202671704,3391.6943359375
2021-10-03,"ETH",3390.767578125,3484.60571289062,3348.1201171875,3418.35864257812,15516566862,3418.35864257812
2021-10-04,"ETH",3418.7763671875,3434.775390625,3283.44873046875,3380.08911132812,17747154101,3380.08911132812
2021-10-05,"ETH",3381.78442382812,3541.45166015625,3365.81762695312,3518.5185546875,16632591670,3518.5185546875
2021-10-06,"ETH",3516.5703125,3622.55126953125,3354.4697265625,3580.56201171875,21855226591,3580.56201171875
2021-10-07,"ETH",3576.814453125,3650.01318359375,3479.9091796875,3587.97485351562,19090322927,3587.97485351562
2021-10-08,"ETH",3587.83276367188,3667.95751953125,3547.828125,3563.75927734375,16222029488,3563.75927734375
2021-10-09,"ETH",3559.99780273438,3628.2373046875,3544.64038085938,3575.716796875,12707036942,3575.716796875
2021-10-10,"ETH",3575.0205078125,3603.24487304688,3414.97094726562,3425.85278320312,16171746693,3425.85278320312
2021-10-11,"ETH",3419.72680664062,3622.28955078125,3385.76171875,3545.35400390625,18579189588,3545.35400390625
2021-10-12,"ETH",3546.47778320312,3546.47778320312,3407.33813476562,3492.5732421875,18109578443,3492.5732421875
2021-10-13,"ETH",3492.75366210938,3607.74169921875,3417.60205078125,3606.20166015625,16211275589,3606.20166015625
2021-10-14,"ETH",3604.958984375,3819.25854492188,3590.27514648438,3786.01416015625,19443499909,3786.01416015625
2021-10-15,"ETH",3790.154296875,3895.46630859375,3735.36352539062,3862.634765625,20966841512,3862.634765625
2021-10-16,"ETH",3865.66650390625,3962.453125,3805.88598632812,3830.38208007812,16578095629,3830.38208007812
2021-10-17,"ETH",3829.85888671875,3914.89794921875,3660.72338867188,3847.1044921875,15908090346,3847.1044921875
2021-10-18,"ETH",3847.72998046875,3888.20922851562,3686.75048828125,3748.76025390625,17386204158,3748.76025390625
2021-10-19,"ETH",3747.16284179688,3883.9287109375,3736.7802734375,3877.65087890625,15998757133,3877.65087890625
2021-10-20,"ETH",3877.73095703125,4167.47216796875,3833.2880859375,4155.9921875,20338319988,4155.9921875
2021-10-21,"ETH",4161.71337890625,4366.08837890625,4032.48388671875,4054.32275390625,28220661820,4054.32275390625
2021-10-22,"ETH",4055.6865234375,4162.9755859375,3908.34033203125,3970.18188476562,19432937968,3970.18188476562
2021-10-23,"ETH",3971.3564453125,4171.66357421875,3944.6318359375,4171.66357421875,14781537792,4171.66357421875
2021-10-24,"ETH",4171.85595703125,4185.7294921875,3967.12036132812,4087.90307617188,14978083638,4087.90307617188
2021-10-25,"ETH",4084.42578125,4236.6669921875,4072.03466796875,4217.876953125,15995727040,4217.876953125
2021-10-26,"ETH",4217.337890625,4289.13134765625,4106.82373046875,4131.10205078125,17157714562,4131.10205078125
2021-10-27,"ETH",4132.17333984375,4299.15283203125,3930.25732421875,3930.25732421875,26219530404,3930.25732421875
2021-10-28,"ETH",3924.8154296875,4293.15087890625,3905.7060546875,4287.31884765625,25958154575,4287.31884765625
2021-10-29,"ETH",4288.6865234375,4455.7353515625,4271.70751953125,4414.74658203125,22967641914,4414.74658203125
2021-10-30,"ETH",4414.24365234375,4426.8486328125,4252.494140625,4325.650390625,14615490626,4325.650390625
2021-10-31,"ETH",4322.744140625,4394.44970703125,4179.01611328125,4288.07421875,17498160238,4288.07421875
2021-11-01,"ETH",4288.21728515625,4377.322265625,4160.966796875,4324.626953125,17985288261,4324.626953125
2021-11-02,"ETH",4322.5009765625,4599.9482421875,4288.6865234375,4584.798828125,20794448222,4584.798828125
2021-11-03,"ETH",4589.6845703125,4664.91015625,4462.97607421875,4607.19384765625,21220463155,4607.19384765625
2021-11-04,"ETH",4604.6787109375,4606.51611328125,4426.62255859375,4537.32421875,18415244464,4537.32421875
2021-11-05,"ETH",4537.42333984375,4570.89599609375,4447.4873046875,4486.2431640625,15086003586,4486.2431640625
2021-11-06,"ETH",4482.64794921875,4530.9970703125,4334.9736328125,4521.5810546875,14429076700,4521.5810546875
2021-11-07,"ETH",4523.98193359375,4640.921875,4510.984375,4620.5546875,13541376033,4620.5546875
2021-11-08,"ETH",4619.6494140625,4822.36328125,4619.6494140625,4812.08740234375,19290896267,4812.08740234375
2021-11-09,"ETH",4810.0712890625,4837.58935546875,4718.0390625,4735.06884765625,20834172627,4735.06884765625
2021-11-10,"ETH",4733.36279296875,4859.5029296875,4485.09326171875,4636.17431640625,22748160545,4636.17431640625
2021-11-11,"ETH",4635.45361328125,4778.05908203125,4580.990234375,4730.38427734375,17933201129,4730.38427734375
2021-11-12,"ETH",4724.306640625,4808.73876953125,4510.92041015625,4667.115234375,18316060208,4667.115234375
2021-11-13,"ETH",4666.71923828125,4702.115234375,4582.1806640625,4651.46044921875,14457436261,4651.46044921875
2021-11-14,"ETH",4648.6328125,4689.8427734375,4516.935546875,4626.35888671875,12172962219,4626.35888671875
2021-11-15,"ETH",4627.0908203125,4764.63623046875,4546.59912109375,4557.50390625,16275851299,4557.50390625
2021-11-16,"ETH",4570.47802734375,4891.70458984375,4144.3349609375,4216.365234375,27417502801,4216.365234375
2021-11-17,"ETH",4213.91064453125,4300.306640625,4107.1259765625,4287.59375,22183461850,4287.59375
2021-11-18,"ETH",4287.80224609375,4343.55712890625,3959.22778320312,4000.65087890625,21383250893,4000.65087890625
2021-11-19,"ETH",3995.7294921875,4311.7138671875,3982.91748046875,4298.306640625,20626269711,4298.306640625
2021-11-20,"ETH",4298.3505859375,4434.38818359375,4209.24267578125,4409.93115234375,15448261277,4409.93115234375
2021-11-21,"ETH",4412.1953125,4422.49169921875,4255.455078125,4269.73291015625,14094831413,4269.73291015625
2021-11-22,"ETH",4266.50927734375,4302.02294921875,4033.572265625,4088.45776367188,19752218877,4088.45776367188
2021-11-23,"ETH",4089.68041992188,4385.4833984375,4069.7666015625,4340.763671875,22133497059,4340.763671875
2021-11-24,"ETH",4340.0361328125,4376.8759765625,4176.18359375,4239.9814453125,21838037128,4239.9814453125
2021-11-25,"ETH",4271.39453125,4550.51806640625,4249.7744140625,4274.7431640625,18705358318,4274.7431640625
2021-11-26,"ETH",4522.208984375,4550.84228515625,3933.50659179688,4030.90893554688,26281795488,4030.90893554688
2021-11-27,"ETH",4042.9990234375,4187.68408203125,4033.51391601562,4096.912109375,16515693874,4096.912109375
2021-11-28,"ETH",4101.64892578125,4297.91650390625,3989.96997070312,4294.45361328125,15953126340,4294.45361328125
2021-11-29,"ETH",4296.94677734375,4460.8486328125,4284.5048828125,4445.10498046875,19086475837,4445.10498046875
2021-11-30,"ETH",4447.76806640625,4753.26611328125,4358.07421875,4631.47900390625,28626354111,4631.47900390625
2021-12-01,"ETH",4623.6796875,4780.732421875,4530.2724609375,4586.990234375,27634826695,4586.990234375
2021-12-02,"ETH",4586.3330078125,4628.919921875,4441.5078125,4511.30224609375,21502671027,4511.30224609375
2021-12-03,"ETH",4514.35595703125,4647.2890625,4100.1455078125,4220.7060546875,25879591528,4220.7060546875
2021-12-04,"ETH",4227.76220703125,4242.7255859375,3525.494140625,4119.58740234375,38478999182,4119.58740234375
2021-12-05,"ETH",4119.62890625,4246.92333984375,4040.21752929688,4198.32275390625,25533062707,4198.32275390625
2021-12-06,"ETH",4199,4375.5205078125,3930.806640625,4358.7373046875,28229518513,4358.7373046875
2021-12-07,"ETH",4358.5869140625,4428.58935546875,4264.32373046875,4315.0615234375,22366213354,4315.0615234375
2021-12-08,"ETH",4311.67431640625,4453.1123046875,4234.53759765625,4439.35791015625,18704315119,4439.35791015625
2021-12-09,"ETH",4433.02490234375,4482.31396484375,4078.84423828125,4119.81591796875,22296131874,4119.81591796875
2021-12-10,"ETH",4113.58837890625,4227.11181640625,3897.767578125,3908.49609375,28014595631,3908.49609375
2021-12-11,"ETH",3909.66772460938,4095.6484375,3846.05444335938,4084.45239257812,19131502454,4084.45239257812
2021-12-12,"ETH",4084.81127929688,4173.60888671875,3993.05590820312,4134.453125,14057603914,4134.453125
2021-12-13,"ETH",4136.35986328125,4145.955078125,3680.60913085938,3784.22680664062,23999841386,3784.22680664062
2021-12-14,"ETH",3782.82275390625,3866.6337890625,3700.10473632812,3745.4404296875,23836759957,3745.4404296875
2021-12-15,"ETH",3862.25146484375,4086.37280273438,3664.71997070312,4018.388671875,26411188833,4018.388671875
2021-12-16,"ETH",4020.4150390625,4110.36865234375,3956.05712890625,3962.4697265625,19825531254,3962.4697265625
2021-12-17,"ETH",3959.01245117188,3992.79248046875,3711.42456054688,3879.48657226562,23143541098,3879.48657226562
2021-12-18,"ETH",3880.29150390625,3993.82983398438,3774.61499023438,3960.86010742188,19530895889,3960.86010742188
2021-12-19,"ETH",3960.87231445312,4018.65844726562,3894.39868164062,3922.59252929688,16167785597,3922.59252929688
2021-12-20,"ETH",3923.69580078125,3980.0986328125,3759.4033203125,3933.84448242188,21589690675,3933.84448242188
2021-12-21,"ETH",3938.4638671875,4058.8212890625,3918.837890625,4020.26000976562,16388555198,4020.26000976562
2021-12-22,"ETH",4018.69580078125,4073.79150390625,3947.69018554688,3982.099609375,13921756199,3982.099609375
2021-12-23,"ETH",3981.96166992188,4149.02685546875,3897.234375,4108.015625,18007273742,4108.015625
2021-12-24,"ETH",4111.34521484375,4134.1064453125,4029.064453125,4047.98291015625,12769090623,4047.98291015625
2021-12-25,"ETH",4049.78198242188,4138.56494140625,4027.92700195312,4093.28100585938,10894785525,4093.28100585938
2021-12-26,"ETH",4094.15161132812,4105.02392578125,4013.0263671875,4067.328125,11197244172,4067.328125
2021-12-27,"ETH",4064.74633789062,4126.00146484375,4033.49243164062,4037.54760742188,11424360002,4037.54760742188
2021-12-28,"ETH",4037.5380859375,4037.5380859375,3769.28002929688,3800.89306640625,17299472803,3800.89306640625
2021-12-29,"ETH",3797.43627929688,3827.98193359375,3612.7958984375,3628.53173828125,15722555672,3628.53173828125
2021-12-30,"ETH",3632.2197265625,3767.55981445312,3595.20483398438,3713.85205078125,12925377999,3713.85205078125
2021-12-31,"ETH",3713.43017578125,3807.28881835938,3636.86987304688,3682.6328125,14157285268,3682.6328125
2022-01-01,"ETH",3683.04711914062,3769.91796875,3682.28662109375,3769.69702148438,9776191466,3769.69702148438
2022-01-02,"ETH",3769.29833984375,3836.16186523438,3727.357421875,3829.56494140625,9881471548,3829.56494140625
2022-01-03,"ETH",3829.53564453125,3836.19873046875,3698.04760742188,3761.38037109375,12080777893,3761.38037109375
2022-01-04,"ETH",3761.36157226562,3876.78515625,3723.34985351562,3794.056640625,14030925983,3794.056640625
2022-01-05,"ETH",3794.26904296875,3842.05981445312,3456.74536132812,3550.38696289062,18061338502,3550.38696289062
2022-01-06,"ETH",3549.708984375,3549.708984375,3335.37670898438,3418.408203125,24293791313,3418.408203125
2022-01-07,"ETH",3417.837890625,3420.4619140625,3117.38134765625,3193.21044921875,24494179209,3193.21044921875
2022-01-08,"ETH",3193.50244140625,3240.30444335938,3020.880859375,3091.97265625,16037732700,3091.97265625
2022-01-09,"ETH",3091.6962890625,3206.79077148438,3075.91137695312,3157.75146484375,12334683863,3157.75146484375
2022-01-10,"ETH",3157.57055664062,3177.21337890625,2947.68359375,3083.09790039062,19535744145,3083.09790039062
2022-01-11,"ETH",3082.99096679688,3247.51196289062,3061.140625,3238.11157226562,15211447193,3238.11157226562
2022-01-12,"ETH",3238.44995117188,3401.21997070312,3216.71801757812,3372.25830078125,16662871689,3372.25830078125
2022-01-13,"ETH",3372.10498046875,3396.9697265625,3247.91748046875,3248.28857421875,15294466275,3248.28857421875
2022-01-14,"ETH",3248.64868164062,3330.76611328125,3203.82373046875,3310.00146484375,13562957230,3310.00146484375
2022-01-15,"ETH",3309.84423828125,3364.53784179688,3278.6708984375,3330.53076171875,9619999078,3330.53076171875
2022-01-16,"ETH",3330.38720703125,3376.40112304688,3291.56372070312,3350.921875,9505934874,3350.921875
2022-01-17,"ETH",3350.947265625,3355.8193359375,3157.22412109375,3212.30493164062,12344309617,3212.30493164062
2022-01-18,"ETH",3212.28759765625,3236.01611328125,3096.12353515625,3164.02514648438,13024154091,3164.02514648438
2022-01-19,"ETH",3163.85034179688,3171.15844726562,3055.21240234375,3095.82592773438,13187424144,3095.82592773438
2022-01-20,"ETH",3095.27172851562,3265.3369140625,3000.908203125,3001.1201171875,10645922764,3001.1201171875
2022-01-21,"ETH",3002.95678710938,3029.0810546875,2496.81298828125,2557.931640625,26796291874,2557.931640625
2022-01-22,"ETH",2561.14526367188,2615.24731445312,2330.24731445312,2405.18115234375,27369692036,2405.18115234375
2022-01-23,"ETH",2406.92431640625,2542.14477539062,2381.51513671875,2535.0390625,16481489511,2535.0390625
2022-01-24,"ETH",2535.89111328125,2537.20849609375,2172.30126953125,2440.35229492188,28220804648,2440.35229492188
2022-01-25,"ETH",2440.3935546875,2498.50708007812,2359.384765625,2455.93505859375,16179776932,2455.93505859375
2022-01-26,"ETH",2455.5791015625,2705.7841796875,2417.68310546875,2468.0302734375,21229909340,2468.0302734375
2022-01-27,"ETH",2467.1884765625,2510.45166015625,2328.4521484375,2423.00122070312,16126522783,2423.00122070312
2022-01-28,"ETH",2421.64697265625,2548.77856445312,2367.83374023438,2547.09204101562,14666227351,2547.09204101562
2022-01-29,"ETH",2546.59057617188,2627.609375,2526.98974609375,2597.08471679688,11172062661,2597.08471679688
2022-01-30,"ETH",2598.56494140625,2631.40844726562,2550.4609375,2603.46655273438,9501221177,2603.46655273438
2022-01-31,"ETH",2603.26342773438,2697.7353515625,2489.072265625,2688.27880859375,13778234614,2688.27880859375
2022-02-01,"ETH",2687.89892578125,2802.3154296875,2682.62182617188,2792.1171875,13194846235,2792.1171875
2022-02-02,"ETH",2791.958984375,2802.21215820312,2630.12036132812,2682.85400390625,13876301217,2682.85400390625
2022-02-03,"ETH",2682.22607421875,2712.48266601562,2587.78344726562,2679.16259765625,12755505065,2679.16259765625
2022-02-04,"ETH",2681.0576171875,2983.5869140625,2675.44384765625,2983.5869140625,18987223729,2983.5869140625
2022-02-05,"ETH",2984.44604492188,3054.13012695312,2966.78100585938,3014.64819335938,13102093957,3014.64819335938
2022-02-06,"ETH",3014.95971679688,3061.26123046875,2965.42993164062,3057.47607421875,9466018022,3057.47607421875
2022-02-07,"ETH",3057.42211914062,3182.5283203125,3002.92700195312,3142.470703125,15197063785,3142.470703125
2022-02-08,"ETH",3143.00854492188,3219.47265625,3038.3779296875,3122.60864257812,17136080906,3122.60864257812
2022-02-09,"ETH",3121.1826171875,3263.15576171875,3063.16015625,3239.45703125,13951308490,3239.45703125
2022-02-10,"ETH",3240.11303710938,3271.31616210938,3070.37817382812,3077.48217773438,18629485080,3077.48217773438
2022-02-11,"ETH",3077.4130859375,3127.45068359375,2888.70776367188,2927.38354492188,16043881065,2927.38354492188
2022-02-12,"ETH",2927.38647460938,2980.07934570312,2870.17700195312,2917.36279296875,11254355757,2917.36279296875
2022-02-13,"ETH",2916.78955078125,2947.77661132812,2845.39770507812,2883.46337890625,9054963563,2883.46337890625
2022-02-14,"ETH",2880.18774414062,2957.96362304688,2840.25756835938,2933.47900390625,12164552172,2933.47900390625
2022-02-15,"ETH",2933.72900390625,3185.52075195312,2917.85717773438,3179.87719726562,13921257873,3179.87719726562
2022-02-16,"ETH",3180.44677734375,3181.61694335938,3055.16821289062,3127.830078125,12352406833,3127.830078125
2022-02-17,"ETH",3126.8583984375,3154.615234375,2861.85205078125,2881.48193359375,15860206214,2881.48193359375
2022-02-18,"ETH",2884.34057617188,2937.30859375,2761.64331054688,2785.7275390625,15748173433,2785.7275390625
2022-02-19,"ETH",2784.87280273438,2826.34790039062,2707.37841796875,2763.701171875,9774183169,2763.701171875
2022-02-20,"ETH",2763.75659179688,2763.75659179688,2585.9462890625,2628.6484375,11641437834,2628.6484375
2022-02-21,"ETH",2627.66552734375,2752.45849609375,2568.25439453125,2573.81616210938,18646392740,2573.81616210938
2022-02-22,"ETH",2572.89868164062,2648.91674804688,2510.6787109375,2639.29931640625,16360200507,2639.29931640625
2022-02-23,"ETH",2639.44702148438,2741.36840820312,2587.41284179688,2590.35961914062,13382637240,2590.35961914062
2022-02-24,"ETH",2588.16625976562,2689.04760742188,2308.91479492188,2598.06713867188,29312342666,2598.06713867188
2022-02-25,"ETH",2598.43627929688,2821.97241210938,2579.2080078125,2764.53564453125,17208902048,2764.53564453125
2022-02-26,"ETH",2764.98950195312,2849.42407226562,2745.00903320312,2781.11181640625,11724648351,2781.11181640625
2022-02-27,"ETH",2780.50439453125,2831.12548828125,2581.61572265625,2621.8017578125,16150857254,2621.8017578125
2022-02-28,"ETH",2621.17211914062,2929.18041992188,2586.38818359375,2919.201171875,19266124733,2919.201171875
2022-03-01,"ETH",2919.77587890625,3029.65161132812,2868.93896484375,2972.48510742188,18757425786,2972.48510742188
2022-03-02,"ETH",2972.47192382812,3026.8681640625,2919.94311523438,2950.11840820312,16636517503,2950.11840820312
2022-03-03,"ETH",2950.15673828125,2964.67333984375,2797.3193359375,2834.46899414062,13091199728,2834.46899414062
2022-03-04,"ETH",2834.9873046875,2835.17626953125,2587.74829101562,2617.15600585938,14496939024,2617.15600585938
2022-03-05,"ETH",2618.4736328125,2679.1025390625,2596.98999023438,2664.8310546875,8072368396,2664.8310546875
2022-03-06,"ETH",2664.94360351562,2673.63720703125,2555.03735351562,2555.03735351562,8872976607,2555.03735351562
2022-03-07,"ETH",2555.29760742188,2639.94311523438,2455.59375,2497.77124023438,14594098731,2497.77124023438
2022-03-08,"ETH",2497.72143554688,2618.166015625,2489.75512695312,2576.74755859375,13922922903,2576.74755859375
2022-03-09,"ETH",2577.16528320312,2761.79638671875,2573.6552734375,2729.78344726562,14173665398,2729.78344726562
2022-03-10,"ETH",2729.11645507812,2729.11645507812,2566.19311523438,2608.04858398438,13292477213,2608.04858398438
2022-03-11,"ETH",2608.27124023438,2664.55859375,2534.68823242188,2559.56298828125,12382419582,2559.56298828125
2022-03-12,"ETH",2559.66064453125,2606.43872070312,2559.126953125,2574.75415039062,6532996574,2574.75415039062
2022-03-13,"ETH",2573.48803710938,2594.5498046875,2503.88525390625,2518.94458007812,8632000379,2518.94458007812
2022-03-14,"ETH",2518.486328125,2604.03442382812,2505.29931640625,2590.69604492188,11244398839,2590.69604492188
2022-03-15,"ETH",2590.6689453125,2662.32958984375,2515.76586914062,2620.14965820312,12861105614,2620.14965820312
2022-03-16,"ETH",2620.02856445312,2781.30712890625,2610.76440429688,2772.0556640625,17915109769,2772.0556640625
2022-03-17,"ETH",2771.96411132812,2826.16064453125,2751.56079101562,2814.8544921875,12685265194,2814.8544921875
2022-03-18,"ETH",2814.4345703125,2973.6162109375,2774.85571289062,2945.34301757812,15830879093,2945.34301757812
2022-03-19,"ETH",2944.7216796875,2979.98706054688,2910.80224609375,2946.25708007812,11576463120,2946.25708007812
2022-03-20,"ETH",2946.54760742188,2956.96557617188,2826.107421875,2860.45922851562,12684727326,2860.45922851562
2022-03-21,"ETH",2860.10327148438,2954.556640625,2838.25048828125,2897.9765625,15206116098,2897.9765625
2022-03-22,"ETH",2897.77416992188,3040.3828125,2892.54443359375,2973.13110351562,16830539230,2973.13110351562
2022-03-23,"ETH",2973.14501953125,3036.75219726562,2933.306640625,3031.06713867188,16008767658,3031.06713867188
2022-03-24,"ETH",3031.06079101562,3118.3876953125,3012.32666015625,3108.06201171875,18070503166,3108.06201171875
2022-03-25,"ETH",3108.44897460938,3183.9580078125,3087.49072265625,3106.67138671875,17030503831,3106.67138671875
2022-03-26,"ETH",3106.4052734375,3146.82543945312,3091.82543945312,3143.17895507812,8876420740,3143.17895507812
2022-03-27,"ETH",3143.79565429688,3291.57763671875,3129.99780273438,3291.57763671875,13431866834,3291.57763671875
2022-03-28,"ETH",3292.32250976562,3424.01928710938,3279.02709960938,3336.63452148438,20620450770,3336.63452148438
2022-03-29,"ETH",3335.02124023438,3470.18627929688,3335.02124023438,3401.98779296875,19533323636,3401.98779296875
2022-03-30,"ETH",3401.52612304688,3435.2861328125,3349.23706054688,3385.15795898438,15302506131,3385.15795898438
2022-03-31,"ETH",3385.28930664062,3435.12841796875,3272.9345703125,3281.64282226562,17685495686,3281.64282226562
2022-04-01,"ETH",3282.576171875,3467.55590820312,3223.89135742188,3449.55224609375,20982988937,3449.55224609375
2022-04-02,"ETH",3449.78857421875,3521.28466796875,3442.00024414062,3445.05932617188,23571556215,3445.05932617188
2022-04-03,"ETH",3444.810546875,3573.96020507812,3421.259765625,3522.83349609375,15333808649,3522.83349609375
2022-04-04,"ETH",3522.36499023438,3535.14819335938,3422.0009765625,3521.2412109375,18209969743,3521.2412109375
2022-04-05,"ETH",3521.23974609375,3546.70678710938,3410.54760742188,3411.79248046875,16681503199,3411.79248046875
2022-04-06,"ETH",3411.67211914062,3411.67211914062,3171.205078125,3171.69189453125,25632563639,3171.69189453125
2022-04-07,"ETH",3172.197265625,3263.474609375,3155.5810546875,3233.27465820312,16745496605,3233.27465820312
2022-04-08,"ETH",3233.2724609375,3301.607421875,3179.14233398438,3192.07397460938,17557050669,3192.07397460938
2022-04-09,"ETH",3191.97607421875,3261.96313476562,3187.46923828125,3261.91625976562,9908112156,3261.91625976562
2022-04-10,"ETH",3261.29150390625,3303.00317382812,3211.86694335938,3211.86694335938,10427054790,3211.86694335938
2022-04-11,"ETH",3209.57690429688,3214.4619140625,2962.75659179688,2981.05224609375,21891804831,2981.05224609375
2022-04-12,"ETH",2981.42065429688,3077.45263671875,2957.87231445312,3030.37646484375,20235707410,3030.37646484375
2022-04-13,"ETH",3029.8779296875,3123.57543945312,3006.48168945312,3118.34423828125,16088473629,3118.34423828125
2022-04-14,"ETH",3117.82177734375,3139.9287109375,2988.43530273438,3019.90942382812,15821419931,3019.90942382812
2022-04-15,"ETH",3020.13452148438,3044.28735351562,3001.12329101562,3040.91650390625,11256651536,3040.91650390625
2022-04-16,"ETH",3041.12329101562,3074.88696289062,3016.42114257812,3062.31030273438,8766710365,3062.31030273438
2022-04-17,"ETH",3061.8818359375,3075.77587890625,2989.0439453125,2993.4033203125,10463091281,2993.4033203125
2022-04-18,"ETH",2993.48388671875,3062.52099609375,2893.91284179688,3057.60668945312,18629381299,3057.60668945312
2022-04-19,"ETH",3057.5703125,3125.08422851562,3035.53515625,3104.1064453125,14156035096,3104.1064453125
2022-04-20,"ETH",3103.93505859375,3157.8857421875,3045.28833007812,3077.74584960938,15547362265,3077.74584960938
2022-04-21,"ETH",3077.82934570312,3173.45141601562,2962.41040039062,2987.48071289062,20783591093,2987.48071289062
2022-04-22,"ETH",2986.93872070312,3024.8544921875,2942.35864257812,2964.83569335938,16782795477,2964.83569335938
2022-04-23,"ETH",2964.80224609375,2975.32275390625,2926.740234375,2938.11401367188,9116955609,2938.11401367188
2022-04-24,"ETH",2937.34716796875,2961.88208007812,2922.12866210938,2922.73266601562,9696829579,2922.73266601562
2022-04-25,"ETH",2922.990234375,3018.41552734375,2804.50708007812,3009.3935546875,22332690614,3009.3935546875
2022-04-26,"ETH",3008.9462890625,3026.4150390625,2786.25317382812,2808.29833984375,19052045399,2808.29833984375
2022-04-27,"ETH",2808.64599609375,2911.87744140625,2802.2734375,2888.9296875,17419284041,2888.9296875
2022-04-28,"ETH",2888.84985351562,2973.13500976562,2861.82153320312,2936.94091796875,18443524633,2936.94091796875
2022-04-29,"ETH",2936.77661132812,2943.44580078125,2782.43530273438,2815.60180664062,18771041399,2815.60180664062
2022-04-30,"ETH",2815.53344726562,2836.82763671875,2727.40625,2730.18676757812,13520941867,2730.18676757812
2022-05-01,"ETH",2729.994140625,2838.70434570312,2728.07885742188,2827.75610351562,15332730152,2827.75610351562
2022-05-02,"ETH",2827.61401367188,2874.14599609375,2785.52294921875,2857.41040039062,18609741545,2857.41040039062
2022-05-03,"ETH",2857.15234375,2859.193359375,2762.11865234375,2783.47631835938,13026093219,2783.47631835938
2022-05-04,"ETH",2783.13110351562,2956.68676757812,2779.27368164062,2940.64477539062,18186749944,2940.64477539062
2022-05-05,"ETH",2940.2265625,2948.96069335938,2704.91625976562,2749.21313476562,22642925048,2749.21313476562
2022-05-06,"ETH",2748.931640625,2754.83764648438,2645.33520507812,2694.97973632812,21027599270,2694.97973632812
2022-05-07,"ETH",2694.99194335938,2696.65283203125,2599.5234375,2636.09301757812,13369276367,2636.09301757812
2022-05-08,"ETH",2636.12182617188,2638.83056640625,2498.43017578125,2517.4599609375,20802269935,2517.4599609375
2022-05-09,"ETH",2518.50830078125,2528.25805664062,2238.06274414062,2245.43041992188,36333567678,2245.43041992188
2022-05-10,"ETH",2242.650390625,2450.76025390625,2206.7568359375,2343.51098632812,38202099639,2343.51098632812
2022-05-11,"ETH",2342.75415039062,2441.07934570312,2018.85559082031,2072.10864257812,45743399154,2072.10864257812
