"date","ADA","BNB","BTC","ETH","SOL","XRP"
2020-02-03,0.02148252797154,0.000789480674058041,-0.00545597007771548,0.00659228497002662,NA,0.0154070656280438
2020-02-04,-0.0174025155680404,-0.0155782626644103,-0.012185453649078,-0.00324160690693898,NA,0.0467296231090826
2020-02-05,0.0561647490860024,0.055516604919351,0.0460283479927526,0.0761759474362584,NA,0.0391762858356057
2020-02-06,0.00884134478501464,0.0693672621463191,0.0120330844939431,0.0389364504907377,NA,0.0169600021216845
2020-02-07,0.000552061059583497,0.0688072802687749,0.00677483539277191,0.0477581464387749,NA,-0.010436411843888
2020-02-08,0.00257236641277725,-0.012765169288286,0.00703685944746013,0.00188599201611783,NA,-0.00733485074591189
2020-02-09,0.0306381842581436,0.109725420268377,0.025179720219251,0.0240514183445386,NA,0.0186319696577
2020-02-10,-0.0231592123104702,0.0367419149868047,-0.026042505869956,-0.0223669939084052,NA,-0.0301062408267248
2020-02-11,0.0458575326317283,0.0164818377238309,0.0350524467462705,0.0536880843524576,NA,0.0218729687524128
2020-02-12,0.0782307415170242,0.0318373431874934,0.0114754049400521,0.118060129079843,NA,0.0830265746517103
2020-02-13,0.00303748726262976,-0.0395630439738412,-0.0108737626421842,0.0100960112339958,NA,0.0707410519558342
2020-02-14,0.0287312646677056,0.0331266440811007,0.00952301516070087,0.0583825635503947,NA,0.0245383844566291
2020-02-15,-0.100006601109843,-0.085183391209521,-0.0418535503992423,-0.0710347237502535,NA,-0.0892430017251962
2020-02-16,-0.0191126096168444,-0.0287007816400018,0.0045408785208565,-0.0184284578601313,NA,-0.0372654682623423
2020-02-17,-0.0425832428443997,0.00361521381402374,-0.0248977234415797,0.0245850646603021,NA,-0.0291007285500959
2020-02-18,0.0416730002931209,0.0212906349980062,0.0455756924777511,0.0568488582020876,NA,0.0388117015265059
2020-02-19,-0.0824138177377751,-0.0743866764689649,-0.0514499840432894,-0.0819370889196822,NA,-0.0706131607160865
2020-02-20,0.0106122511922835,-0.00468394794686944,-0.0025892656683304,-0.00700975269361948,NA,-0.0189315034160791
2020-02-21,0.00650127584234328,-0.0019934953912939,0.00808153200971162,0.0292300531244134,NA,0.00928868819371043
2020-02-22,-0.00519763494981307,-0.00980211118577579,-0.00240415813497385,-0.0123839056414496,NA,0.00349649703252131
2020-02-23,0.0529803556190789,0.0384172497379809,0.0266850654757906,0.0426206093114319,NA,0.0243831031539516
2020-02-24,-0.0423405521747493,-0.0349798019051,-0.0280319921936556,-0.0316842301207032,NA,-0.0436837123754585
2020-02-25,-0.0450285631311456,-0.0803353678555916,-0.0324872375384526,-0.0678532348296805,NA,-0.0657248040009069
2020-02-26,-0.130807900776182,-0.0789001608621049,-0.0574076879254886,-0.093573726045646,NA,-0.0932441981080439
2020-02-27,0.0046803510414688,0.0170585487604513,-0.00409296638844836,0.00474377676480575,NA,0.0267769906570305
2020-02-28,-0.0217504193671165,-0.0140997071525213,-0.0128362177683368,3.13577860833192e-05,NA,-0.00346419961007327
2020-02-29,-0.0223601894005934,0.0379480545942008,-0.00844683596417184,-0.0309556641833648,NA,-0.0218323627166574
2020-03-01,-0.0344304832441078,-0.0322156139284226,-0.00431824090480326,-0.00400126423798497,NA,-0.010203603315549
2020-03-02,0.0636986511316566,0.0438900413258208,0.0352507395901505,0.051616085661883,NA,0.0423551344175621
2020-03-03,-0.00392987105567277,-0.0089667794264181,-0.00927476481175482,-0.0267685771098307,NA,-0.0184563982984591
2020-03-04,0.0049711285201286,0.0162644013407736,-0.003709743670397,0.000170804194205232,NA,0.000635501037733688
2020-03-05,0.0410407291554806,0.0413609933751999,0.0362848420114208,0.0209366768967216,NA,0.0213122277543809
2020-03-06,0.00762891412964661,0.0231112112068361,0.0048110043680758,0.0603283877164742,NA,0.0186330445946532
2020-03-07,-0.0498743754612541,-0.0534912418783646,-0.0235798305303501,-0.0235676273935361,NA,-0.0291691487642052
2020-03-08,-0.122752455548149,-0.172983937592692,-0.0943035287692275,-0.169896480216344,NA,-0.136104754089079
2020-03-09,-0.0426850977786701,-0.024047932568569,-0.023014293291844,0.00644328541797723,NA,0.0109449969332065
2020-03-10,0.000313280496040402,0.0182333002862967,-0.00175768508018415,-0.00605377335216151,NA,0.0144942828825794
2020-03-11,-0.0455072259264635,-0.0210076837458764,0.00021498848832735,-0.0298211117487206,NA,-0.0196946687768877
2020-03-12,-0.503638175340973,-0.543083897481134,-0.464730175339774,-0.550731743822012,NA,-0.3989676487547
2020-03-13,0.171263591348056,0.120821906495877,0.112686222197546,0.170271983565693,NA,0.132083768924258
2020-03-14,-0.0892484417990338,-0.0660700950210393,-0.067535570046573,-0.0771961127760639,NA,-0.0786985885156961
2020-03-15,0.0418287897250673,0.0287308562423436,0.0362457326308459,0.0153574314438902,NA,0.0438989670373116
2020-03-16,-0.117188644260317,-0.106038522785769,-0.0726450577091189,-0.124053495951897,NA,-0.0871093660641196
2020-03-17,0.0454660480685538,0.0710484110191607,0.0412455256701918,0.0297229307804114,NA,0.0242389035764068
2020-03-18,0.00367742017046924,0.00415538543912275,0.0024482043860683,0.0078635000962004,NA,-0.0099018953109169
2020-03-19,0.183892547809274,0.19351425763575,0.167104324249614,0.173452353231745,NA,0.142626087477214
2020-03-20,-0.03621317592465,-0.0334342739170799,0.00122445000868687,-0.0286409863121451,NA,-0.050765067415149
2020-03-21,0.00156510135487808,0.0152192474671846,-0.00221448507612898,0.00061413041973335,NA,0.00832264231275848
2020-03-22,-0.0823430189944432,-0.0775504401205165,-0.05907702386253,-0.0741931757729031,NA,-0.051666349017349
2020-03-23,0.0709917027486244,0.0824912659052925,0.0957832376514638,0.089827850026106,NA,0.0468500611901079
2020-03-24,0.0364965531314509,0.0231264590380098,0.0484447085736406,0.02813643677713,NA,0.0302581812419742
2020-03-25,-0.0243296253851839,-0.00622197285016313,-0.00801155993972102,-0.0186619949805289,NA,-0.00384086491545332
2020-03-26,0.042855413799717,0.069977222764563,0.00528121136141735,0.0157760031218315,NA,0.0795661848201985
2020-03-27,-0.0475201053885033,-0.0539626347030975,-0.0374133766993126,-0.0324936602628991,NA,0.00669679491370734
2020-03-28,0.0159130992228032,-0.0267161850484352,-0.0358132407907892,-0.0222823433425807,NA,-0.00234106908273546
2020-03-29,-0.0524767374430817,-0.0636485792122397,-0.0526502133056646,-0.0421215055322506,NA,-0.0704270488109684
2020-03-30,0.0558970449147616,0.0713063077205751,0.082268448602786,0.0566584056311017,NA,0.0496649559939624
2020-03-31,0.0225078043019162,0.0237068595509222,0.00136810740961479,0.00517097415534451,NA,0.0137975902740701
2020-04-01,0.00983593035760633,0.0126365593438433,0.0257778031656759,0.0151620433660122,NA,0.00434421621952219
2020-04-02,0.0359370090789066,0.0251898783158393,0.0278887559659609,0.0460681266784579,NA,0.0187426126343206
2020-04-03,0.00967659207140148,0.0231759935501872,-0.00890628382934722,0.00043759121881326,NA,0.00461873712788452
2020-04-04,0.00648145312331305,0.0332060567667569,0.0197258038443877,0.0217757701855135,NA,0.0125417625544171
2020-04-05,-0.0155642064289343,-0.00656145973136102,-0.0111868608197057,-0.0115855969689616,NA,-0.0128816624869292
2020-04-06,0.106965293844339,0.0937862109029246,0.068384015513649,0.164042370243794,NA,0.0859396966896717
2020-04-07,-0.0135402072039406,-0.0270777278373124,-0.0132013831407587,-0.0241392873243749,NA,-0.0176114738346504
2020-04-08,0.0329485796680773,0.0251902236212307,0.0217346261162099,0.0446554484600457,NA,0.044673295609668
2020-04-09,-0.00319942042652821,0.000433478545404764,-0.00437399798396143,-0.010683465671578,NA,-0.0130887593242652
2020-04-10,-0.0860022881055036,-0.0920694650324676,-0.0616526461959843,-0.0753330644990564,NA,-0.0559773445374685
2020-04-11,0.00417606491350142,0.0048336145770147,-0.000934113612810705,-0.00124073757915699,-0.202363455061408,0.00319016951912499
2020-04-12,0.0134606157881905,0.0405190203412453,0.0161980943393072,0.0183272985289715,0.127559386434504,0.0109573673423295
2020-04-13,-0.0208935180207379,0.0448444015731733,-0.0182479033680671,-0.0306421737104046,-0.126256224366819,-0.0127189638849863
2020-04-14,-0.00402537761497523,0.0321138335359907,-0.00038135085635993,0.00839083872962476,-0.161358242693889,-0.0128504200538655
2020-04-15,-0.0342739334160771,-0.0618510079520087,-0.0297129370766829,-0.0277259684599098,-0.0233455013641521,-0.022177322685083
2020-04-16,0.0768436074084247,0.073229084428883,0.0690291127264349,0.116097752367111,0.0660667040906755,0.0475836022768052
2020-04-17,0.00478395135708709,0.00205818764371868,-0.00290152109548281,-0.00301806468417976,-0.0445312623745822,0.000515400450005421
2020-04-18,0.0556902109989736,0.0530985082445405,0.0225009020006066,0.0852576370233313,0.0303610671049897,0.024528191589839
2020-04-19,-0.0203685488695102,-0.0276948009821432,-0.00944698795728449,-0.0287597857907036,-0.115225573748948,-0.0210798841287037
2020-04-20,-0.0468417415365647,-0.067568872023569,-0.0437078926190573,-0.0526681510123099,-0.119111035118983,-0.0393748278540746
2020-04-21,0.0151867032343707,0.00794750205244377,-0.000237642848045283,0.00255357809540868,0.0867801679994883,0.00455667182094177
2020-04-22,0.0521877583803252,0.0315498333577922,0.0338498124617335,0.0555213946388005,0.162862318463624,0.0195655575244837
2020-04-23,0.104963829459136,0.0197517209448415,0.042973347176261,0.013215131087696,-0.0973339895752167,0.0197066341322643
2020-04-24,0.030630601099717,0.000637676454005476,0.0161780844964259,0.0224890797597537,0.010755403345533,0.0101408544231127
2020-04-25,0.0128151984747173,0.0178830964428904,0.00251773978034819,0.0326387879446628,0.0142257130201199,0.00714656488697551
2020-04-26,0.0786704331568084,0.00479364747364519,0.0144176360833299,0.0091756253350237,-0.0122348037341868,0.00893697644512437
2020-04-27,0.0156145524797746,0.00483739694650653,0.0149573560480274,-0.000470515972406105,-0.104632328170128,0.00594254537175898
2020-04-28,0.01266590216657,-0.0011504082180358,0.00146866262990208,0.00601899253453642,0.144407891106499,0.0847306919952773
2020-04-29,0.0910731449227766,0.0618669875547941,0.119841406444289,0.0893881803476617,0.120314063000478,0.0539646525923378
2020-04-30,-0.0773735391470809,-0.0266351555095286,-0.016321978185923,-0.0441279130629946,-0.0763061926977908,-0.0666818132606086
2020-05-01,0.068923153199802,0.0306979674114278,0.0235369104465697,0.031376297718662,0.0531861592048605,0.0300340255919798
2020-05-02,-0.00481060732302341,0.00113290885158435,0.0138721272790345,0.00515094461669197,-0.0178841397713779,0.0210585433640691
2020-05-03,-0.0417298438735614,-0.0264255609166839,-0.0101899122041704,-0.0206090075658096,-0.0520982450893058,-0.0203017012102327
2020-05-04,0.0149100527961772,-0.00149257468597241,0.00170527182938862,-0.0131669421278051,-0.0178827639404416,-0.00205758381972387
2020-05-05,-0.00618044581576171,-0.0106395982607705,0.0100935669896458,-0.00674598432355022,-0.0391915564690095,-0.0114831227601728
2020-05-06,0.00825224618970744,-0.0156497848247668,0.0290841262398249,-0.0132349201877231,-0.0304558432627089,-0.00580530839378879
2020-05-07,0.0265497885231323,0.0211561739681341,0.0710753668546626,0.039557083588651,-0.015549519277698,0.0170783284529852
2020-05-08,0.0231518784189428,0.013328433937867,-0.0109985471722904,0.00330211953904058,-0.0132294976833962,0.00414820638480995
2020-05-09,-0.010899873333797,-0.0178786623977452,-0.0255994975141949,-0.00655431530310935,-0.000653190001709825,-0.0133952056172448
2020-05-10,-0.0817047991324702,-0.101869527032466,-0.0913387499263454,-0.115072249422791,-0.118384967570819,-0.0902901437351784
2020-05-11,0.00899940695945123,-0.0130375644389376,-0.0178173566160176,-0.0143480848980859,-0.041364552176381,-0.0209674737433521
2020-05-12,0.0469592557247287,0.0417400513248407,0.0232893964825251,0.0181211173879445,0.0442318234870259,0.0182440147849028
2020-05-13,0.0206302400251905,0.0249589582628436,0.0515216067309936,0.0508765363219128,0.0219564210437502,0.0192580785408469
2020-05-14,-0.0113715710540139,0.0134736835156213,0.048814308336528,0.0186795672155862,0.0332027810172675,0.00815108636477468
2020-05-15,-0.00842605079399306,-0.0375868066090828,-0.0425545413366315,-0.0367675651323012,-0.0165940281786675,-0.0209837432613922
2020-05-16,0.00925107191907326,0.018701778040215,0.00521956338711504,0.02550964116383,0.0679681406810108,0.00561986262717928
2020-05-17,0.00803719978777284,0.0162434272121939,0.0308434146689862,0.0317878563528895,0.0228850582174638,0.00609539667402448
2020-05-18,0.0551111979901573,0.0195217213862962,0.00575709507152311,0.0349414130455008,0.0627246762436229,0.0192953977586641
2020-05-19,0.0396977385128778,0.0306850976050601,0.000253180468027026,-0.00501872034873152,-0.0441939789488799,-0.00561090994108837
2020-05-20,0.00751833412279579,-0.0156652290168919,-0.0214070538650404,-0.0158397226566862,-0.0753058628194669,-0.0114410404743548
2020-05-21,-0.084892561376702,-0.0463963637600862,-0.0474397811200529,-0.0498328678266606,0.05010679838757,-0.0312097542166352
2020-05-22,0.0664017600694105,0.0315765395033223,0.0110397046754223,0.035800572855103,0.048030191180539,0.0244244647556726
2020-05-23,-0.00919446533882518,-0.00309375234203202,0.00290454293713971,0.00733516666482359,-0.0412932749605371,-0.00744996193131953
2020-05-24,-0.0496753442750397,-0.030901129927543,-0.0465558480535435,-0.0307715512784101,-0.110220553789207,-0.0173735798221226
2020-05-25,0.0256924057975638,0.0195465685045915,0.0131735433089482,0.0144690948083781,0.0901620014989835,0.00965492029410875
2020-05-26,-0.010815343868495,-0.0115512023910784,-0.00810306399321981,-0.0167845274019403,-0.0469356907394908,-0.017132972824099
2020-05-27,0.0322825933684876,0.0171678141354539,0.0384109712226941,0.0338966292048877,0.030369325559147,0.0198152919733945
2020-05-28,0.156924549059758,0.0337445449711047,0.0368607148089737,0.0512213240395329,-0.0271510325545087,0.0137433967666545
2020-05-29,0.0015632390685818,-0.0010386645308742,-0.00913557886418559,0.00378966208799714,0.00737941006527687,-0.0112649146539634
2020-05-30,0.174117088473461,0.0403554537352195,0.0273053897295643,0.093673193451421,0.0145939883556271,0.0389204978747908
2020-05-31,-0.0344492058512254,-0.0404233932435689,-0.0249842925629959,-0.048052246501852,-0.0309380687645727,-0.0162007589020838
2020-06-01,0.0877105012521215,0.0500438790457571,0.0719893164023375,0.0670424319228795,0.0130248141197936,0.0355497687444011
2020-06-02,-0.033983170834607,-0.0384432320495316,-0.0647494748028361,-0.0403709790852886,-0.0224600059903847,-0.0362498114888914
2020-06-03,0.0852646790484624,0.0176001906784693,0.0132296949908959,0.0289188809948033,0.0381391905161959,0.00442393540833308
2020-06-04,0.040833756460839,0.00116598817822045,0.0147935393856518,0.00101132805875981,0.00115510924715201,0.00645546012667642
2020-06-05,-0.0407986140628354,0.00697280600374395,-0.0138810752726641,-0.013196598186858,0.118454241920313,-0.0043513059881144
2020-06-06,0.00681177977039216,-0.0086786815690254,-0.0012271221586051,0.00293627645457573,-0.0603361929490317,-0.00466559991117133
2020-06-07,0.0072736247858689,-0.00508246187290684,0.0108356683586361,0.0132867521655111,-0.00946728301214245,0.00151008646346673
2020-06-08,-0.00258835979010064,-0.00310014992443497,0.00129406035438251,0.00464988640921149,0.0805718586612925,0.00158145113891583
2020-06-09,-0.0356025826620376,0.00243174916750588,0.00247464766602334,-0.00569379368594181,-0.0155486666132231,-0.0086647344911559
2020-06-10,0.00148558190591919,-0.00142972442829503,0.00756591700730525,0.0102913881289668,-0.0201639010217979,0.00456848397451992
2020-06-11,-0.102941185052144,-0.0653590430521271,-0.0571557191412833,-0.0657331750632908,-0.116864328681126,-0.0649295286609564
2020-06-12,0.0541593918355883,0.0218465549512179,0.016919583790143,0.0246840899477858,0.034478937372156,0.0195932586322169
2020-06-13,-0.00663376690355699,0.00923154690221262,-0.00058729382266165,0.00594304038168136,0.0250659362452976,-0.00432503146435326
2020-06-14,-0.0292749477795429,-0.0100055810608541,-0.00938284381856924,-0.0202709057365187,-0.0365686200313165,-0.00774066533607409
2020-06-15,0.0211307838364028,-0.0164308737239649,0.00678586233768641,-0.0180409964063317,-0.028399212972721,0.00757497683185826
2020-06-16,0.00871334513073929,0.00226509222616134,0.00919733936802558,0.0193278611888239,0.0258391639824387,-0.00919411709417384
2020-06-17,0.0538162660925798,-0.00118295203350538,-0.006075177257296,-0.00593823619762812,-0.00687841727554506,0.0111034642313508
2020-06-18,-0.0153487159071934,-0.0118950086906313,-0.00724264397501173,-0.00398646016397564,0.0655426746463393,-0.0129346520108746
2020-06-19,-0.0317871892288051,-0.0187766273582586,-0.0132433162041465,-0.0216142951570673,0.097182967302779,-0.0220632304766029
2020-06-20,-0.00332201831101164,0.00879210304453437,0.00476063307275254,0.00935989448345165,-0.0613797886087487,0.0091130030586648
2020-06-21,-0.0109496975211187,-0.00289142590501701,-0.00308124118379638,-0.00124137646155376,0.0449032759775904,-0.0154503392609209
2020-06-22,0.0633830256625147,0.0291962141316557,0.0364203993156309,0.057460999348967,0.0767506993294592,0.0195374628530236
2020-06-23,-0.00792505077710581,-0.00320513708124359,-0.00197730104916083,0.00661208303169847,-0.0258538685091327,-0.00313271910605817
2020-06-24,-0.0044341767097178,-0.0243967354450483,-0.0333709232737807,-0.0348834498599038,0.0397162718030851,-0.0236394618019204
2020-06-25,-0.0108600829081267,-0.00651335401879738,-0.00525308149532222,-0.012067012857182,-0.0328262982678832,-0.00381690753214592
2020-06-26,-0.0139291727538988,-0.0109552827157184,-0.0110590439869025,-0.0141651945380517,0.0384414495101541,-0.00490935628970002
2020-06-27,-0.0364296649908247,-0.0364662439683738,-0.012909378740094,-0.0296435288073145,-0.0379452252617613,-0.0323791016909103
2020-06-28,0.0343297459958052,0.015346293020746,0.0107969110711696,0.0106507266382527,0.112478984042193,0.00474409767887374
2020-06-29,0.0423532877535515,0.00550638135369885,0.00515669686722298,0.0125577750722368,0.0653905574017505,0.00150146667961959
2020-06-30,-0.00903074347356059,-0.0059284472204908,-0.00576811763396634,-0.0082721119487541,0.00892244160737263,-0.0118080659374211
2020-07-01,0.143631668780737,0.0266237110342229,0.00983678469207661,0.0209807346211193,-0.0324378977392263,0.00626901038357941
2020-07-02,-0.0171120849156146,-0.0185525793333605,-0.0114339249180109,-0.00747539175310497,-0.0650291272871512,0.00151316946697233
2020-07-03,0.0231798762881001,-0.0159928813461203,-0.00396541210726653,-0.0176139538389544,-0.0156638667202052,-0.00513597690596868
2020-07-04,0.0347533334962891,0.0169250393629454,0.00495995376506109,0.0162263501617748,0.0158599528433553,0.00930235823460768
2020-07-05,-0.0175718409428978,-0.00468890933766009,-0.00643136497403596,-0.00617210597328022,-0.120670498936834,-0.00544786262125974
2020-07-06,0.0689447276704209,0.0514034952355003,0.0326903640545275,0.0590383269267285,0.0232138456850819,0.0632075771346257
2020-07-07,0.110834883867125,0.0286380893131759,-0.0132274750284935,-0.0101322737509806,0.0618148683633612,-0.0202495304460313
2020-07-08,0.099928657359611,0.026911052148801,0.0188495850546211,0.0312719340703511,0.0563655323534805,0.102302601698052
2020-07-09,-0.0441847950959433,-0.0200982029644927,-0.0160767727161915,-0.0149243423390706,0.0687959437682154,-0.00874387939860566
2020-07-10,-0.0492826478746444,0.0220463157517439,9.05161304061153e-05,-0.0083924929452257,0.0680585752923007,-0.0212080144589852
2020-07-11,0.0566652084527792,0.0206940921339949,-0.00415364461895962,-0.00635586040621039,0.0120381705005896,0.0127299730968953
2020-07-12,0.0124527131623258,0.0342692977720023,0.00390491608833976,0.0111030175563869,0.0949459113934068,-0.0032807918484159
2020-07-13,-0.0209381261661208,0.00944268266899151,-0.00355135786885441,-0.0104917903936004,0.145314841365553,-0.00983684019434095
2020-07-14,0.0609827528371514,-0.0179030437729875,-4.33163139028636e-05,0.00252973352529384,-0.023806056774463,0.00117766673856612
2020-07-15,-0.0121527429331096,-0.0275675802989199,-0.0054650618081169,-0.00747112997328081,0.116243919378121,-0.00857755434318608
2020-07-16,-0.0347062115184906,-0.0257605545587283,-0.00661493946327596,-0.0202633459394574,-0.390790788786302,-0.0156614364546446
2020-07-17,-0.0276658634144589,-0.00343970206561117,0.0020964170070048,-0.00372115291128239,0.114047993298036,0.00119998550104228
2020-07-18,-7.3482943746761e-05,0.00243990456875176,0.000835311927582794,0.0115780639892717,-0.0115758303499835,0.0257113728847091
2020-07-19,0.0100330325113451,0.0472726788354261,0.00291933179437542,0.0126748092800719,-0.0490142378564403,-0.00103390752926003
2020-07-20,-0.0479159830700455,-0.0265852487780096,-0.00235268556055956,-0.00983636454304104,-0.0527154322964982,-0.0206501439106939
2020-07-21,0.0418594400347212,0.0131080724367618,0.0227265724190087,0.0368458576527102,0.112619026764225,0.0199116788745148
2020-07-22,0.00775255136655373,0.0210299511747425,0.0159234674311861,0.0677454174374965,0.0662416059886125,0.0216447689993653
2020-07-23,-0.00120306610437781,0.0316297416097115,0.0058314531883763,0.0465678685473323,0.00549873755058657,0.0206178709289524
2020-07-24,-0.0153466879467685,0.0253596959987612,-0.00462180640093379,0.016343857499681,-0.0533064608076851,-0.0171469980650971
2020-07-25,0.163775828212928,0.032036268836416,0.0145959352300391,0.0852307919433883,0.229585237477823,0.0480923459754685
2020-07-26,0.0310633824691393,-0.0129983706698229,0.0232928973245592,0.0182076060816057,0.223035705057169,0.0041017805519552
2020-07-27,-0.0651166999805517,0.00507414297829678,0.104008665985063,0.0376193874526205,0.127890677706463,0.0396263869206803
2020-07-28,0.0684196012983203,0.0278060109868066,-0.00712666337212298,-0.0152214159019968,0.00304884252725335,0.0291022357267166
2020-07-29,-0.0604668901564314,-0.0138741381420355,0.0170487071772527,0.00483149668986016,-0.0731092877728142,0.0541858441869478
2020-07-30,0.00505584436529061,0.00587074873300653,0.000967607474507304,0.0502443800117014,0.0170510931348452,0.00583652181355121
2020-07-31,-0.0128140027684884,0.0322248416717366,0.0189224233737271,0.0322549697586769,-0.0922388366306984,0.057152069292888
2020-08-01,0.0338239963818341,0.0408736835541261,0.0377920337321473,0.10861109189972,-0.00754897581478708,0.111798074571645
2020-08-02,-0.0727046810178584,-0.0275727974688853,-0.0619118571228263,-0.0384450937105738,0.132449157512872,-0.00855726698158388
2020-08-03,0.0282842713806022,0.0516452992814682,0.0172860533562407,0.0412849303935019,0.0337374063509744,0.0766805805660331
2020-08-04,0.0405473331878468,0.0102655718500251,-0.00360374700155397,0.00922567128788554,0.0375783589308885,-0.0309542979774264
2020-08-05,-0.00226109842015987,0.0462011310471548,0.0471600379035362,0.0296056750629123,-0.0646021222026389,0.00933418424511889
2020-08-06,0.009437165518414,-0.0273042269524031,0.00278414433138607,-0.0166436849701048,0.229126231371326,0.000899724314510131
2020-08-07,-0.0345581914599336,-0.0175980253069934,-0.0152519020491884,-0.0399009663519942,-0.0561368127215961,-0.029822665305316
2020-08-08,0.0465170416382716,0.0250766134745763,0.0130654699240473,0.0374303910174065,0.170482842599066,-0.00218113525708397
2020-08-09,-0.00369036171722947,-0.0177534861869231,-0.00668439182616609,-0.00730326591260155,0.074604902436691,-0.0184293464814298
2020-08-10,-0.00960921684131577,0.00613272865735004,0.0171842009045893,0.0121146888140666,0.161316124902362,0.0205934900708029
2020-08-11,-0.0456475137318935,-0.0618765235261316,-0.040161112862787,-0.0399488286765051,0.053352335928468,-0.0352647026176283
2020-08-12,-0.000276515717239523,0.0229967535590307,0.0151693007557725,0.027587937416846,0.132050943620833,0.00168948905335542
2020-08-13,0.0276140622513383,0.0147900027350638,0.0170488539554157,0.0920854776763527,-0.00366214228655948,0.0442021489732651
2020-08-14,-0.0207959559624831,0.0440536415364687,-0.00129636122817622,0.0199882891688308,-0.0968140061157783,0.00857269544396178
2020-08-15,-0.000253055969977378,-0.00208456493656017,0.00819373425312442,-0.00928607295864659,-0.0684589484886124,-0.00236647730630213
2020-08-16,0.00121406353637044,0.0204376435472562,0.00228174996585118,0.000995689113358011,0.061472929530507,0.0127034119945655
2020-08-17,0.0175313708451508,0.000553127476789594,0.0299517604098849,-0.00985825893210102,-0.0885938193898916,0.0364774095338094
2020-08-18,-0.0250994583448476,-0.0190193977489108,-0.0217094147549997,-0.013741272520174,0.0720121374745761,-0.0370872088945395
2020-08-19,-0.0611510100674193,-0.0333580886174749,-0.0196178869913659,-0.0414584130919682,-0.138585150276166,-0.0440166102945647
